year,month,date,temperature,specific humidity,relative humidity,surface pressure,wind speed,wind direction,rainfall
2002,2,13,28.07,13.73,59.38,99.34,1.98,185.56,0.01
2002,2,14,27.91,12.21,54.25,99.38,1.67,178.25,0
2002,2,15,28.2,12.39,54.06,99.4,1.47,172.94,0
2002,2,16,27.69,12.76,56.88,99.41,2.58,193.69,0
2002,2,17,27.94,14.1,61.44,99.47,2.13,200.88,0
2002,2,18,27.8,13.92,60.88,99.57,2.24,194,0.01
2002,2,19,27.98,14.83,64.44,99.71,2.09,264.81,0.01
2002,2,20,27.63,13.49,59.5,99.6,2.38,180.81,0
2002,2,21,28.23,12.51,55.06,99.54,1.68,187.88,0
2002,2,22,28.01,11.9,52.69,99.66,2.32,203.31,0
2002,2,23,28.26,10.74,48.25,99.6,1.99,173.06,0
2002,2,24,27.79,9.83,45.12,99.43,2.51,150.5,0
2002,2,25,27.98,8.73,40.31,99.31,2.01,171.69,0
2002,2,26,27.97,10.19,46.06,99.32,1.8,203.5,0
2002,2,27,28.41,12.27,52.19,99.26,2.42,205.81,0
2002,2,28,28.48,12.7,52.81,99.2,2.43,210.88,0
2002,3,1,28.93,13.67,57,99.19,2.3,222.12,0
2002,3,2,28.38,13.24,56.38,99.17,2.27,204.12,0
2002,3,3,28.57,14.83,63.12,99.12,2.52,226.38,0.04
2002,3,4,29.05,15.32,63.06,99.06,2.23,216.19,0.05
2002,3,5,29.4,15.2,61.94,99.15,2.09,224.38,0
2002,3,6,28.86,14.89,61.5,99.26,2.29,220.12,0
2002,3,7,28.84,15.75,64.44,99.24,2.4,298.06,0.02
2002,3,8,29.27,14.71,59.19,99.14,3.02,261.31,0
2002,3,9,28.97,14.77,59.5,99.23,2.52,218.75,0.01
2002,3,10,29.77,14.47,57.31,99.32,2.59,193,0
2002,3,11,30.01,14.53,56.75,99.23,2.26,238.38,0.03
2002,3,12,29.87,15.5,60.56,99.19,2.25,233.81,0.04
2002,3,13,29.48,15.5,61.75,99.28,2.3,230.75,0.04
2002,3,14,29.03,15.75,64.19,99.28,2.34,235.12,0.03
2002,3,15,28.82,16.42,67,99.22,2.23,252.56,0.02
2002,3,16,29.54,16.05,63.69,99.11,2.69,263.75,0.3
2002,3,17,30.08,15.87,60.81,99.06,2.45,248.75,0.25
2002,3,18,30.62,14.53,54.88,99.18,1.91,231.06,0.01
2002,3,19,30.36,13.92,54.25,99.25,2.09,220.31,0.01
2002,3,20,30.37,13.18,52.5,99.18,2.32,208.88,0.03
2002,3,21,29.1,16.11,65.31,99.16,2.41,238.81,0.04
2002,3,22,28.98,15.99,65.12,99.04,2.88,300.12,0.08
2002,3,23,28.58,16.17,66.56,99.03,2.8,292.44,0.02
2002,3,24,28.86,15.56,64,98.87,3.73,317.5,0
2002,3,25,28.83,15.44,63.38,98.81,3.65,313.5,0
2002,3,26,29.22,15.81,63.25,98.82,2.99,282.62,0.01
2002,3,27,29.73,15.44,60.12,98.95,3.23,311.5,0
2002,3,28,29.85,15.32,59.5,99,3.11,308.06,0.02
2002,3,29,29.78,15.5,60.81,99.09,2.72,306.38,0
2002,3,30,29.58,16.3,64.31,99.08,2.78,306.56,0.02
2002,3,31,29.62,15.99,62.81,99.13,2.09,258.88,0.03
2002,4,1,28.95,16.66,66.88,99.37,2.3,255.56,0.03
2002,4,2,28.83,15.56,63.62,99.36,2.55,273.31,0
2002,4,3,28.73,15.81,64.94,99.07,2.76,300.12,0
2002,4,4,28.66,15.56,64.25,98.98,2.8,294.31,0.14
2002,4,5,29.17,15.38,61.62,99.04,2.56,297.88,0.06
2002,4,6,29.83,16.54,63.31,99.12,2.55,304.69,0.05
2002,4,7,29.82,16.66,64.06,99.1,2.37,246.5,0.1
2002,4,8,29.59,16.42,63.94,99.12,2.36,286.19,1.91
2002,4,9,29.53,16.91,66.12,99.03,2.71,294.31,1.37
2002,4,10,29.65,17.4,67.5,98.83,2.62,300.31,0.1
2002,4,11,29.08,17.94,70.94,98.96,2.1,246.38,0.37
2002,4,12,29.39,17.33,68.25,99.09,1.66,228.62,2.15
2002,4,13,28.48,17.46,71.62,99.17,1.66,230.25,1.02
2002,4,14,28.44,17.27,71,99.1,1.73,272.94,0.31
2002,4,15,29.73,16.6,64.81,99.06,2.29,269.12,0.04
2002,4,16,29.34,16.85,66.94,99.05,2.55,303.38,0.11
2002,4,17,30.08,16.97,65.31,98.96,2.68,301.38,0.05
2002,4,18,30.25,17.27,65.56,98.87,2.8,287.5,0.05
2002,4,19,30.36,16.66,63.44,98.96,2.45,268.31,0.05
2002,4,20,29.9,16.91,65.25,99.07,2.41,261.81,0.05
2002,4,21,29.73,17.46,67.94,98.92,2.82,284,0.36
2002,4,22,28.66,17.88,72.44,98.96,2.59,271.38,1.05
2002,4,23,29.86,17.88,68.25,98.86,2.57,289.44,2.19
2002,4,24,29.19,18.92,74.56,98.85,2.23,256.62,3.5
2002,4,25,29.6,18.37,71.06,98.79,1.94,272.94,0.35
2002,4,26,29.8,18.13,69.56,98.81,2.34,245.69,0.15
2002,4,27,29.88,18.07,68.69,98.83,2.15,260.12,0.28
2002,4,28,30.38,17.4,64.69,98.86,2.59,245.06,0.36
2002,4,29,30.4,17.7,65.69,98.79,2.59,266.62,0.37
2002,4,30,30.28,17.94,66.69,98.7,2.76,282.62,0.17
2002,5,1,30.57,17.52,64.44,98.59,2.71,289.94,0.09
2002,5,2,31.51,16.97,60.81,98.56,2.3,224.81,0.25
2002,5,3,30.1,17.94,67.62,98.72,1.99,229.75,1.03
2002,5,4,29.13,19.29,76.31,98.85,2.66,237.75,1.67
2002,5,5,29.01,19.17,76.06,98.8,2.33,213.62,0.67
2002,5,6,27.76,19.17,81.12,98.84,2.98,196.75,1.47
2002,5,7,28.38,19.04,78.25,98.92,3.02,202.88,1.65
2002,5,8,29.43,18.92,73.69,99.02,3.01,235.88,0.75
2002,5,9,29.43,18.92,73.44,99.15,3.06,281.25,0.57
2002,5,10,28.93,19.53,77.62,99.15,3.75,297.5,4.94
2002,5,11,28.71,19.71,79.19,99.05,4.33,290.69,2.17
2002,5,12,29.37,19.78,76.69,98.92,3.96,300.94,0.57
2002,5,13,29.08,20.2,79.38,99.01,4.28,297.75,50.46
2002,5,14,28.21,19.41,80.38,99.1,3.19,290.5,18.87
2002,5,15,28.4,20.32,83,98.95,3.49,298.75,1.53
2002,5,16,27.76,20.75,87.38,98.86,3.22,282.5,16.61
2002,5,17,26.77,20.45,91.25,98.84,4.08,258.62,26.84
2002,5,18,26.3,19.71,90.69,98.92,3.38,243.81,21.39
2002,5,19,26.94,19.1,84.94,98.85,3.88,254.62,9.27
2002,5,20,26.62,18.8,84.81,98.85,3.85,253.62,6.69
2002,5,21,27.21,18.62,81.56,98.96,2.63,274.25,2.69
2002,5,22,27.28,18.43,80.56,99.07,1.96,264.62,0.69
2002,5,23,27.46,19.04,82.19,99.03,2.08,273.12,0.46
2002,5,24,27.47,18.98,82,99.11,2.23,291.38,0.58
2002,5,25,27.64,19.1,81.88,99.15,2.17,283.44,3.94
2002,5,26,27.47,19.1,82.81,99.2,2.65,279.12,1.45
2002,5,27,27.57,19.17,82.06,99.07,2.41,263.75,1.71
2002,5,28,26.91,19.17,85.25,99.07,2.13,262.06,9.76
2002,5,29,26.9,19.71,87.69,99.08,2.87,258,6.9
2002,5,30,27.23,19.78,86.25,99.02,2.99,293.12,4.27
2002,5,31,26.79,19.59,87.62,98.99,2.46,301.75,2.52
2002,6,1,26.26,18.25,84.31,98.92,1.09,147.12,8.48
2002,6,2,26.15,19.59,90.38,98.68,6.52,156.75,63.95
2002,6,3,26.8,19.47,86.81,98.82,4.85,269.44,26.14
2002,6,4,27.4,18.98,82,98.83,3.7,293.44,11.15
2002,6,5,27.67,19.1,81.19,98.87,3.54,294.44,6.43
2002,6,6,27.31,19.65,85.06,98.86,2.76,289.94,5.98
2002,6,7,26.23,18.8,86.88,98.89,2.51,282.94,4.18
2002,6,8,26.59,18.8,85.19,98.75,2.9,256.75,1.52
2002,6,9,26.81,19.29,85.81,98.66,3.44,267.38,11.58
2002,6,10,25.94,19.29,90.19,98.69,4.16,268.31,18.27
2002,6,11,25.87,18.68,87.81,98.7,4.03,278.38,30.28
2002,6,12,26.2,19.04,87.88,98.62,2.85,266.62,26.59
2002,6,13,26.19,19.84,91.25,98.53,5.97,248.06,44.73
2002,6,14,26.07,19.1,88.81,98.74,5.4,261.88,118.84
2002,6,15,25.83,18.68,88.12,98.86,5.2,264.44,69.43
2002,6,16,25.91,18.68,87.75,98.87,4.69,257.69,44.37
2002,6,17,26.21,18.68,86.44,99,3.84,251.44,17.53
2002,6,18,26,19.29,90.19,98.94,4.61,266.69,38.66
2002,6,19,25.73,19.23,91.31,98.94,4.36,257.94,37.05
2002,6,20,26.16,19.84,91.88,98.9,4.27,259.56,19.01
2002,6,21,26.44,19.71,90.06,98.94,4.21,265.31,10.62
2002,6,22,26.24,19.78,91.12,98.9,4.2,257.75,16.39
2002,6,23,26.26,19.71,90.94,98.97,4.71,254.94,14.43
2002,6,24,26.21,19.78,91.38,99.06,5.05,268.19,19.81
2002,6,25,26.1,19.41,90.31,99,4.66,263.44,13.29
2002,6,26,26.05,19.1,89.38,99,4.16,249.12,6.7
2002,6,27,25.98,18.86,88.75,99.12,3.95,251.5,11.97
2002,6,28,26.05,18.8,88.12,99.26,3.71,268.88,17.92
2002,6,29,26.08,18.43,86.44,99.24,3.27,277.31,21.75
2002,6,30,25.76,18.37,87.5,99.13,3.54,276.5,8.03
2002,7,1,25.84,18.86,89.19,99.08,4.41,274.12,34.15
2002,7,2,25.81,18.98,90.06,99.17,4.32,274.94,29.58
2002,7,3,25.57,18.8,90.56,99.18,3.46,268.25,23.5
2002,7,4,25.67,18.92,90.62,99.11,3.23,265.88,10.55
2002,7,5,25.68,18.8,90.12,99.19,3.09,272.44,7.56
2002,7,6,25.44,18.68,90.69,99.15,3.5,279.31,5
2002,7,7,25.91,18.37,86.94,99.09,3.71,277.94,1.57
2002,7,8,26.26,17.7,81.94,99.06,3.65,277.19,1.27
2002,7,9,26.24,17.88,82.88,99.09,3.95,274.31,12.86
2002,7,10,26.08,18.43,86.19,99.09,4.48,270.62,42.74
2002,7,11,25.93,19.04,89.5,99,5.4,282.19,69.48
2002,7,12,25.65,18.92,90.5,99.06,4.5,284.88,18.81
2002,7,13,25.6,18.43,88.75,99.11,4.37,291.12,4.56
2002,7,14,25.76,18.25,87.19,99.14,4.55,289.44,5.27
2002,7,15,25.84,18.49,87.56,99.11,4.55,291.81,7.34
2002,7,16,25.65,18.37,87.94,99.1,4.37,291.31,8.06
2002,7,17,25.39,18.19,88.44,99.02,3.64,288.5,4.82
2002,7,18,25.7,18.55,88.5,99,3.63,283.69,4.13
2002,7,19,26.08,18.55,86.75,99.08,3.72,284.81,1.58
2002,7,20,26.23,18.86,87.38,99.14,3.8,284.62,3.36
2002,7,21,26.09,18.68,87.31,99.16,3.48,280.12,8.29
2002,7,22,25.75,18.62,88.81,99.19,3.34,264.69,19.28
2002,7,23,25.43,18.74,91.25,99.34,2.59,265.75,12.31
2002,7,24,25.79,18.8,89.62,99.36,2.61,276.44,3.66
2002,7,25,25.04,18.13,90.31,99.37,2.88,242.81,14.44
2002,7,26,25.55,18.31,88.62,99.13,3.48,280.94,9.12
2002,7,27,25.49,18.37,89.06,99.06,3.91,282.31,25.5
2002,7,28,25.8,18.8,89.25,99.11,4.35,290.56,14.19
2002,7,29,25.69,18.8,89.81,98.99,4.59,297,12.7
2002,7,30,25.3,18.68,91.12,98.81,4.23,291.44,26.67
2002,7,31,25.27,18.92,92.19,98.72,3.41,275.06,16.65
2002,8,1,25.2,18.92,92.69,98.71,3.41,275.38,18.1
2002,8,2,25,18.62,92.25,98.71,3.54,273.06,13.78
2002,8,3,24.93,18.68,92.94,98.69,4.58,266.5,20.08
2002,8,4,24.95,18.62,92.69,98.74,4.48,264.88,35.35
2002,8,5,24.73,18.62,93.88,98.89,3.94,269.06,47.19
2002,8,6,24.76,18.55,93.38,98.93,3.63,247,17.71
2002,8,7,25.01,18.37,91.31,99.05,3.35,246.25,17.59
2002,8,8,24.76,18.25,92,99.11,3.46,246.81,41.87
2002,8,9,24.36,18.25,94.31,99.09,3.6,251.62,32.85
2002,8,10,23.98,17.21,91.06,99.16,4.16,229.62,42.71
2002,8,11,24.28,18.13,94.12,99.26,3.36,246.62,14.33
2002,8,12,24.33,17.88,92.75,99.34,3.94,239.5,9.07
2002,8,13,24.81,18.55,93.44,99.2,3.78,244.06,5.99
2002,8,14,25.14,18.8,92.88,99.12,3.74,259.69,2.13
2002,8,15,24.96,18.62,92.88,99.07,4.43,269.25,19.14
2002,8,16,24.96,19.1,95.06,99,4.42,269,29.84
2002,8,17,24.87,18.8,94.06,99.02,3.59,269.44,32.02
2002,8,18,25.01,18.25,90.75,99.1,3.94,276.31,12.14
2002,8,19,24.99,18.07,90.19,99.13,3.98,281.06,6.59
2002,8,20,24.89,18.31,91.69,99.07,3.98,271.56,9.18
2002,8,21,24.85,18.01,90.44,99.03,3.56,275.44,9.85
2002,8,22,24.78,18.01,90.75,99.08,3.56,286.12,11.5
2002,8,23,24.55,17.88,91.62,99.09,3.5,296,13.08
2002,8,24,24.46,17.82,91.94,99.19,2.91,273.62,13.53
2002,8,25,24.72,17.58,89.5,99.25,3,259.75,4.35
2002,8,26,24.85,17.46,88.25,99.29,2.23,278.69,0.49
2002,8,27,25.16,17.82,88.44,99.22,2.73,324.56,0.32
2002,8,28,25.17,17.82,88.25,99.18,3.26,318.69,0.19
2002,8,29,25.12,17.76,88.5,99.22,2.96,317.56,0.08
2002,8,30,25.16,18.25,90.31,99.13,2.48,300.88,0.31
2002,8,31,25.26,18.01,88.56,99.08,2.92,300.25,0.58
2002,9,1,24.79,17.94,90.5,99.13,3.29,292.69,1.2
2002,9,2,25.28,18.07,88.81,99.19,3.44,271.62,9.48
2002,9,3,25.3,18.37,90.06,99.22,3.12,278.88,11.98
2002,9,4,24.91,17.76,89.19,99.13,2.63,281,3.48
2002,9,5,25.02,18.01,89.62,99.06,2.9,262.75,8.94
2002,9,6,25.07,18.25,90.5,99.11,3.66,271,33.57
2002,9,7,25.23,18.43,90.5,99.12,3.69,281.31,42.64
2002,9,8,25.18,17.94,88.5,99.18,3.39,292.44,19.36
2002,9,9,24.97,18.01,89.81,99.15,3.44,299.56,18.46
2002,9,10,24.89,16.91,85,99.06,2.29,298.19,1.03
2002,9,11,24.72,17.15,87.06,99.09,2.64,288.62,3.84
2002,9,12,24.9,17.33,87,99.2,2.42,287.94,1.93
2002,9,13,25.39,17.21,84.19,99.28,2.59,309.62,0.06
2002,9,14,25.92,17.4,82.62,99.3,3.23,316.19,0.41
2002,9,15,25.52,18.07,87.38,99.32,2.91,307.81,11.6
2002,9,16,25.49,17.64,85.62,99.45,2.35,306.12,8.75
2002,9,17,25.44,17.7,86.19,99.32,3.01,310.31,8.47
2002,9,18,25.54,17.33,84.19,99.3,2.96,315,0.06
2002,9,19,25.68,17.52,84.5,99.32,2.91,314.62,0.02
2002,9,20,25.69,17.52,84.5,99.32,2.94,311.38,0.01
2002,9,21,25.3,16.72,82.56,99.25,2.76,309.69,0
2002,9,22,24.94,16.3,82.06,99.17,2.31,298.75,0
2002,9,23,25.31,16.6,81.38,99.16,2.09,288.12,0.1
2002,9,24,25.51,16.91,82.12,99.09,2.18,292.44,0.25
2002,9,25,25.55,17.33,84,99.16,2.43,290.62,0.13
2002,9,26,26.04,17.4,81.94,99.18,2.66,310.94,0.01
2002,9,27,25.9,17.46,82.81,99.13,2.26,306.19,0.6
2002,9,28,25.69,17.64,84.44,99.14,1.59,300.19,0.25
2002,9,29,26.54,18.31,83.44,99.11,1.66,296.81,0.98
2002,9,30,26.61,18.92,85.88,99.04,1.62,278.5,1.01
2002,10,1,26.65,19.1,86.44,99.03,1.3,292.5,14.11
2002,10,2,26.26,18.98,87.94,99.19,1.59,235.44,11.7
2002,10,3,26.14,19.04,88.62,99.14,1.59,252.88,22.68
2002,10,4,26.78,19.41,87,99.01,1.31,302.25,7.42
2002,10,5,27.39,18.92,82.31,98.97,1.79,176.69,3.5
2002,10,6,27.35,19.84,86,99.02,1.36,261.12,2.89
2002,10,7,27.09,19.71,86.69,99.01,1.23,211.31,6.27
2002,10,8,26.52,19.47,88.62,98.96,1.72,235.56,37.41
2002,10,9,26.73,19.1,85.88,98.95,1.52,275.38,25.86
2002,10,10,25.64,18.74,89.94,99.15,2.41,182,25.95
2002,10,11,25.77,19.1,90.88,99.16,3.6,206.94,57.79
2002,10,12,25.8,19.59,92.62,98.91,4.06,214.38,97.99
2002,10,13,25.65,19.65,93.75,98.78,3.5,192.94,83.15
2002,10,14,25.69,19.71,93.62,98.74,3.37,192.94,37.02
2002,10,15,25.08,18.25,90.12,98.88,3.27,170.25,20.38
2002,10,16,25.29,18.19,89.12,99.08,3.48,178.69,11.74
2002,10,17,25.55,17.88,86.31,99.18,2.64,197.31,1.85
2002,10,18,25.73,17.7,84.56,99.13,1.97,202.75,0.38
2002,10,19,26.19,18.07,83.94,99.1,1.93,267.69,3.14
2002,10,20,25.97,18.31,86.25,99.25,1.81,273.38,5.5
2002,10,21,25.86,17.64,84,99.29,2.36,307.56,1.63
2002,10,22,25.83,17.7,84.25,99.16,2.24,332.62,0.28
2002,10,23,26.23,16.91,79.19,99.02,1.82,169.94,0.38
2002,10,24,26.52,16.6,76.62,99,1.72,138.69,0.15
2002,10,25,26.48,17.15,78.75,99.07,1.84,154.69,1.9
2002,10,26,26.38,18.01,83.31,99.07,1.54,142.69,2.63
2002,10,27,25.56,18.43,88.62,99.05,1.93,172.19,8.55
2002,10,28,25.55,18.37,88.25,98.99,2.06,156.69,6.88
2002,10,29,25.55,18.43,88.56,99,1.36,201.75,16.24
2002,10,30,25.12,18.19,90,99.1,2.13,180,5.04
2002,10,31,25.93,17.46,82.69,99.14,1.62,196.94,3.37
2002,11,1,25.86,16.66,79.12,99.13,2.02,160.19,2.09
2002,11,2,25.6,17.82,85.88,99.24,1.45,204.94,3.68
2002,11,3,26.19,17.33,80.81,99.28,1.73,162.62,2.56
2002,11,4,26.67,16.66,75.94,99.24,1.68,147.81,1.22
2002,11,5,25.79,15.93,76.88,99.2,1.96,145.12,1.81
2002,11,6,26.02,16.11,75.94,99.17,0.97,159.56,0.15
2002,11,7,26.29,17.52,81,99.2,1.86,196.75,0.81
2002,11,8,26.51,16.97,77.88,99.14,1.83,198.69,0.82
2002,11,9,26.34,17.33,79.94,99.07,1.91,180.56,0.81
2002,11,10,26.24,17.64,81.69,99.05,1.8,212.88,0.7
2002,11,11,26.27,17.27,80.19,99.07,1.8,218.19,0.49
2002,11,12,25.98,17.15,80.94,99.06,2.28,312.5,0.22
2002,11,13,26.03,16.24,76.62,99.09,1.86,210.06,0
2002,11,14,26.62,16.42,74.56,99.08,1.16,214.88,0.01
2002,11,15,26.74,17.4,78.19,99.16,1.19,161.62,1
2002,11,16,26.83,17.27,77.69,99.21,0.96,107.81,0.57
2002,11,17,26.48,15.99,73.75,99.21,1.41,137.31,0.19
2002,11,18,26.12,15.26,71.62,99.17,1.94,126.81,0
2002,11,19,26.18,16.24,75.56,99.13,1.67,124.5,0.2
2002,11,20,26.61,17.46,79.44,99.15,1.51,146.38,0.98
2002,11,21,26.79,18.55,83.38,99.18,1.85,163.12,9.03
2002,11,22,26.44,17.58,81.06,99.19,1.98,140.62,6.94
2002,11,23,25.03,16.48,82.44,99.3,2.53,156.12,0.42
2002,11,24,25.69,17.58,84.62,99.27,1.61,203.62,0.05
2002,11,25,25.87,17.33,82.88,99.2,1.84,196.44,0.01
2002,11,26,26.62,17.09,78.5,99.25,1.86,230.75,0
2002,11,27,26.05,15.5,73.44,99.37,1.38,169.31,0
2002,11,28,26.05,15.44,73.12,99.47,1.49,168.19,0
2002,11,29,25.8,14.34,69.38,99.52,1.41,144.44,0.03
2002,11,30,25.27,12.7,63.5,99.44,1.09,163.19,0
2002,12,1,24.6,12.21,62.75,99.3,1.12,125.44,0
2002,12,2,24.44,13.06,67.25,99.36,1.73,145.81,0
2002,12,3,24.79,13.73,69.56,99.43,1.66,148,0
2002,12,4,24.99,13.61,68.06,99.35,1.48,140.88,0
2002,12,5,25.23,13.06,65.06,99.25,1.63,129.94,0
2002,12,6,25.11,13.85,69,99.25,2.02,162.06,0.02
2002,12,7,26.25,17.03,78.94,99.28,2.24,111,0.69
2002,12,8,26.42,17.03,78.38,99.34,1.77,113.44,0.19
2002,12,9,26.1,14.4,68.19,99.42,2.2,115.62,0.03
2002,12,10,25.24,13.43,67.06,99.46,1.8,114.44,0
2002,12,11,25.1,13.73,69.06,99.49,2.31,109.12,0
2002,12,12,24.88,13.92,71.12,99.6,2.45,73.5,0
2002,12,13,24.3,12.57,67,99.66,2.41,113.12,0.04
2002,12,14,23.98,10.99,60.06,99.63,1.98,114.94,0
2002,12,15,24.3,11.05,58.75,99.43,2.3,110.38,0.01
2002,12,16,24.56,12.27,64.56,99.4,2.32,88.5,0.02
2002,12,17,24.05,11.78,64.38,99.33,2.35,107.44,0.01
2002,12,18,23.71,10.93,60.88,99.3,1.73,119.5,0.21
2002,12,19,24.48,10.5,56,99.19,1.8,119.56,0.02
2002,12,20,24.33,10.31,55.88,99.18,1.97,148.25,0.12
2002,12,21,23.79,10.62,58.19,99.18,1.94,124.12,0.01
2002,12,22,24.16,10.01,54.75,99.23,2.2,141.44,0
2002,12,23,24.38,10.56,56.5,99.32,2.17,161.75,0
2002,12,24,24.23,12.7,67.06,99.34,2.25,194.38,0
2002,12,25,24.76,13,67.19,99.4,1.94,171.94,0
2002,12,26,24.84,12.82,66.31,99.49,1.97,187.06,0.02
2002,12,27,24.98,12.51,64.75,99.4,2.2,157.81,0
2002,12,28,25.15,13.61,68.31,99.4,1.8,193.62,0
2002,12,29,24.87,14.16,72.25,99.5,1.89,217.38,0
2002,12,30,24.58,14.28,74.06,99.57,1.83,258.12,0
2002,12,31,24.1,13.61,73.19,99.4,2.96,329,0.06
2003,1,1,24.27,13.06,69.94,99.38,2.51,227.5,0
2003,1,2,24.26,13.24,70.56,99.48,1.91,237.19,0
2003,1,3,24.94,13.43,69.06,99.5,1.82,184.81,0.01
2003,1,4,25.19,13.31,66.94,99.48,1.91,187.94,0.02
2003,1,5,25.81,13.24,65,99.49,2.17,170.94,0
2003,1,6,26.43,13.79,65,99.53,2.18,163.44,0
2003,1,7,26.06,13.24,64.12,99.5,2.07,168.94,0
2003,1,8,25.34,14.34,70.38,99.44,1.87,159.19,0
2003,1,9,25.7,15.5,74.69,99.44,1.16,90.81,0.05
2003,1,10,25.97,15.2,71.94,99.44,1.77,166.31,0.21
2003,1,11,25.83,14.77,71,99.48,1.91,142.88,0.35
2003,1,12,25.69,13.06,63.75,99.56,2.23,93.69,0.07
2003,1,13,25.3,12.76,63.75,99.57,1.58,133.75,0.03
2003,1,14,26.15,11.54,55.75,99.52,2.35,75.62,0
2003,1,15,25.81,11.23,55.69,99.58,2.43,160.44,0
2003,1,16,25.81,12.76,62.56,99.45,2.35,168.62,0
2003,1,17,26.07,13,62.38,99.44,2.15,166,0
2003,1,18,26.47,13.43,63.19,99.5,1.91,204.62,0
2003,1,19,26.44,14.65,68.19,99.48,2.34,186.25,0
2003,1,20,27.31,15.2,67.94,99.36,2.12,207.75,0.01
2003,1,21,27.38,15.08,67,99.34,2.16,183.06,0.02
2003,1,22,27.48,14.28,63.81,99.29,1.97,205.38,0
2003,1,23,26.44,13.49,62.62,99.19,2.06,172.56,0.01
2003,1,24,26.87,12.76,59.38,99.08,2.05,185.19,0
2003,1,25,26.21,11.9,57.44,99.11,1.62,147.31,0
2003,1,26,26.94,13.24,60.69,99.32,1.95,195.88,0
2003,1,27,27.31,13.31,60.25,99.36,1.8,183.81,0
2003,1,28,26.69,13.85,64.06,99.38,2.43,233.56,0
2003,1,29,26.63,12.7,59.75,99.36,2.29,181.31,0.08
2003,1,30,26.18,12.7,60.31,99.41,1.97,201.94,0
2003,1,31,26.6,13.67,64.25,99.44,1.91,213.31,0
2003,2,1,26.21,14.16,66.88,99.47,1.71,193.12,0.04
2003,2,2,27.47,15.32,67.88,99.44,2.22,221.31,0.2
2003,2,3,27.71,15.56,67.44,99.39,2.22,236.19,1.82
2003,2,4,27.98,14.71,63.31,99.29,2.66,226.56,0.03
2003,2,5,28.65,15.38,63.44,99.27,1.8,217.19,0.01
2003,2,6,28.46,14.47,60.88,99.24,2.08,206.31,0.04
2003,2,7,27.84,13.12,56.88,99.15,2.67,201.44,1.02
2003,2,8,27.47,12.51,55.56,99.03,2.37,172.31,0.13
2003,2,9,27.91,12.88,56.19,98.96,2.89,230.25,0.02
2003,2,10,27.78,12.82,56,98.99,2.71,213.88,0
2003,2,11,28.31,13.31,56.44,99.05,2.56,199.81,0.01
2003,2,12,28.14,14.04,59.81,99.13,2.34,214.25,0
2003,2,13,28.26,14.22,60.12,99.17,2.38,217.88,0
2003,2,14,28.98,13.73,56.25,99.1,2.38,205.75,0.13
2003,2,15,28.62,15.01,62.19,99.3,2.1,216.31,0.33
2003,2,16,28.61,14.4,59.88,99.34,2.51,243.38,0
2003,2,17,28.55,13.85,58,99.34,2.45,223.12,0
2003,2,18,28.05,13.92,59.81,99.4,2.54,233.19,0
2003,2,19,27.99,13.55,59.25,99.32,3.48,222.94,0
2003,2,20,28.7,13.79,58,99.28,3.39,215.06,0
2003,2,21,28.65,14.1,58.94,99.38,2.68,244.81,0
2003,2,22,28.85,14.89,61.12,99.36,2.2,220,0.01
2003,2,23,28.61,15.69,64.88,99.3,2.17,219.69,0.01
2003,2,24,28.23,16.17,68.12,99.31,2.21,231.19,0.82
2003,2,25,27.67,16.24,70.62,99.31,2.21,281.94,1.85
2003,2,26,27.8,15.69,68.06,99.21,2.12,267.06,0.51
2003,2,27,28.22,15.81,67,99.25,2.54,309.31,0.09
2003,2,28,28.7,15.75,65.38,99.27,2.52,209,0.22
2003,3,1,27.98,16.48,70.25,99.28,2.43,245.06,0.84
2003,3,2,29.04,15.87,64.56,99.14,2.81,251.94,0.27
2003,3,3,29.04,15.93,64.25,99.12,2.73,272.25,0.12
2003,3,4,28.82,15.87,64.56,99.03,2.49,296.81,0.02
2003,3,5,29.3,16.11,64.5,98.96,2.32,220.5,0.02
2003,3,6,29.73,15.62,62,99.09,2.27,223.81,0.01
2003,3,7,29.83,15.26,60,99.07,2.31,226.31,0.01
2003,3,8,29.37,15.62,62.38,99.09,2.18,238.62,0.01
2003,3,9,29.58,15.5,61.31,99.14,2.66,216.88,0
2003,3,10,29.34,15.87,62.94,99.2,2.41,226.25,0
2003,3,11,29.38,14.71,58.5,99.11,2.43,243.12,0
2003,3,12,28.81,14.28,58.38,99.19,2.22,226,0
2003,3,13,29.53,14.89,58.81,99.31,2.59,243.25,0.1
2003,3,14,29.71,14.77,57.62,99.39,2.77,313.62,0.79
2003,3,15,29.47,15.01,58.44,99.22,2.77,309.62,0.33
2003,3,16,28.96,12.51,52.06,99.16,2.73,319.94,0.15
2003,3,17,29.08,12.45,51.31,99.24,3.12,257.56,0
2003,3,18,29.12,13.61,55.12,99.31,3.45,239,0.09
2003,3,19,29.31,15.08,59.62,99.26,2.73,246,0.54
2003,3,20,29.05,15.69,62.44,99.2,2.23,265.56,0.44
2003,3,21,29.83,16.17,62.38,99.08,2.34,244.56,1.56
2003,3,22,29.86,15.69,60.88,99.2,2.42,208.19,1.13
2003,3,23,30.85,14.28,53.62,99.24,2.2,203.31,0.12
2003,3,24,30.52,14.89,56.69,99.19,2.38,214.75,0.08
2003,3,25,29.77,15.81,61.62,99.17,2.32,231.25,0.01
2003,3,26,30.02,15.81,61.06,99.23,2.38,243.25,0.03
